LIST	SCORE	LENGTH	NAME
allgenesArray.121.S415 (N=1803)	686	10	vf_3_98899
allgenesArray.121.S415 (N=1803)	498	271	ef_3_99963
allgenesArray.121.S415 (N=1803)	527	16	vf_3_99978
allgenesArray.121.S415 (N=1803)	568	21	vf_3_100199
allgenesArray.121.S415 (N=1803)	527	225	ef_3_100221
allgenesArray.121.S415 (N=1803)	501	20	vf_3_100334
allgenesArray.121.S415 (N=1803)	458	14	vf_3_100882
allgenesArray.121.S415 (N=1803)	435	8	vf_3_101777
allgenesArray.121.S415 (N=1803)	486	16	vf_3_102171
allgenesArray.121.S415 (N=1803)	449	24	vf_3_102216
allgenesArray.121.S415 (N=1803)	792	24	vf_3_102365
allgenesArray.121.S415 (N=1803)	417	10	vf_3_102786
allgenesArray.121.S415 (N=1803)	470	25	vf_3_103466
allgenesArray.121.S415 (N=1803)	481	24	vf_3_103772
allgenesArray.121.S415 (N=1803)	452	29	vf_3_103841
allgenesArray.121.S415 (N=1803)	454	8	vf_3_103906
allgenesArray.121.S415 (N=1803)	467	8	vf_3_104809
allgenesArray.121.S415 (N=1803)	486	8	vf_3_105219
allgenesArray.121.S415 (N=1803)	480	17	vf_3_105391
allgenesArray.121.S415 (N=1803)	480	13	vf_3_105861
allgenesArray.121.S415 (N=1803)	495	14	vf_3_106129
allgenesArray.121.S415 (N=1803)	444	8	vf_3_106132
allgenesArray.121.S415 (N=1803)	420	8	vf_3_106140
allgenesArray.121.S415 (N=1803)	431	8	vf_3_106489
allgenesArray.121.S415 (N=1803)	468	12	vf_3_107346
allgenesArray.121.S415 (N=1803)	429	15	vf_3_107353
allgenesArray.121.S415 (N=1803)	594	19	vf_3_107365
allgenesArray.121.S415 (N=1803)	458	13	vf_3_107427
allgenesArray.121.S415 (N=1803)	434	10	vf_3_107885
allgenesArray.121.S415 (N=1803)	898	14	vf_3_108225
allgenesArray.121.S415 (N=1803)	444	14	vf_3_108953
allgenesArray.121.S415 (N=1803)	494	10	vf_3_109014
allgenesArray.121.S415 (N=1803)	470	33	vf_3_109569
allgenesArray.121.S415 (N=1803)	820	22	vf_3_110364
allgenesArray.121.S415 (N=1803)	773	12	vf_3_110447
allgenesArray.121.S415 (N=1803)	465	8	vf_3_111185
allgenesArray.121.S415 (N=1803)	552	11	vf_3_111232
allgenesArray.121.S415 (N=1803)	415	16	vf_3_111244
allgenesArray.121.S415 (N=1803)	522	30	vf_3_111493
allgenesArray.121.S415 (N=1803)	431	10	vf_3_111499
allgenesArray.121.S415 (N=1803)	488	27	vf_3_111803
allgenesArray.121.S415 (N=1803)	515	16	vf_3_111940
allgenesArray.121.S415 (N=1803)	511	16	vf_3_111970
allgenesArray.121.S415 (N=1803)	518	16	vf_3_112004
allgenesArray.121.S415 (N=1803)	649	16	vf_3_112317
allgenesArray.121.S415 (N=1803)	547	13	vf_3_112340
allgenesArray.121.S415 (N=1803)	429	18	vf_3_113064
allgenesArray.121.S415 (N=1803)	469	8	vf_3_113360
allgenesArray.121.S415 (N=1803)	420	8	vf_3_113393
allgenesArray.121.S415 (N=1803)	556	14	vf_3_113588
allgenesArray.121.S415 (N=1803)	738	18	vf_3_113868
allgenesArray.121.S415 (N=1803)	539	234	ef_3_114201
allgenesArray.121.S415 (N=1803)	456	8	vf_3_114587
allgenesArray.121.S415 (N=1803)	542	20	vf_3_114646
allgenesArray.121.S415 (N=1803)	430	11	vf_3_114867
allgenesArray.121.S415 (N=1803)	497	17	vf_3_115634
allgenesArray.121.S415 (N=1803)	886	16	vf_3_115800
allgenesArray.121.S415 (N=1803)	440	21	vf_3_115845
allgenesArray.121.S415 (N=1803)	452	8	vf_3_115846
allgenesArray.121.S415 (N=1803)	420	15	vf_3_116048
allgenesArray.121.S415 (N=1803)	456	10	vf_3_116059
allgenesArray.121.S415 (N=1803)	416	14	vf_3_119007
allgenesArray.121.S415 (N=1803)	550	14	vf_3_119023
allgenesArray.121.S415 (N=1803)	425	10	vf_3_119065
allgenesArray.121.S415 (N=1803)	558	11	vf_3_119066
allgenesArray.121.S415 (N=1803)	545	11	vf_3_119113
allgenesArray.121.S415 (N=1803)	589	17	vf_3_119323
allgenesArray.121.S415 (N=1803)	447	10	vf_3_119620
allgenesArray.121.S415 (N=1803)	518	30	vf_3_120077
allgenesArray.121.S415 (N=1803)	415	50	vf_3_120096
allgenesArray.121.S415 (N=1803)	538	15	vf_3_120121
allgenesArray.121.S415 (N=1803)	518	15	vf_3_120673
allgenesArray.121.S415 (N=1803)	417	10	vf_3_121138
allgenesArray.121.S415 (N=1803)	606	17	vf_3_122315
allgenesArray.121.S415 (N=1803)	447	10	vf_3_122484
allgenesArray.121.S415 (N=1803)	434	12	vf_3_122651
allgenesArray.121.S415 (N=1803)	564	8	vf_3_122741
allgenesArray.121.S415 (N=1803)	598	16	vf_3_123201
allgenesArray.121.S415 (N=1803)	513	20	vf_3_123883
allgenesArray.121.S415 (N=1803)	514	18	vf_3_123885
allgenesArray.121.S415 (N=1803)	647	14	vf_3_124313
allgenesArray.121.S415 (N=1803)	434	10	vf_3_124978
allgenesArray.121.S415 (N=1803)	510	12	vf_3_125046
allgenesArray.121.S415 (N=1803)	548	8	vf_3_125136
allgenesArray.121.S415 (N=1803)	456	8	vf_3_125173
allgenesArray.121.S415 (N=1803)	547	17	vf_3_125176
allgenesArray.121.S415 (N=1803)	443	8	vf_3_125194
allgenesArray.121.S415 (N=1803)	440	14	vf_3_125282
allgenesArray.121.S415 (N=1803)	437	28	ef_3_125537
allgenesArray.121.S415 (N=1803)	566	18	vf_3_126121
allgenesArray.121.S415 (N=1803)	612	10	vf_3_126343
allgenesArray.121.S415 (N=1803)	459	14	vf_3_126420
allgenesArray.121.S415 (N=1803)	451	21	vf_3_126638
allgenesArray.121.S415 (N=1803)	474	20	vf_3_126669
allgenesArray.121.S415 (N=1803)	442	19	vf_3_126790
allgenesArray.121.S415 (N=1803)	544	8	vf_3_126936
allgenesArray.121.S415 (N=1803)	575	12	vf_3_126960
allgenesArray.121.S415 (N=1803)	480	16	vf_3_127033
allgenesArray.121.S415 (N=1803)	665	20	vf_3_127090
allgenesArray.121.S415 (N=1803)	698	14	vf_3_127196
allgenesArray.121.S415 (N=1803)	450	13	vf_3_127322
allgenesArray.121.S415 (N=1803)	524	23	vf_3_128115
allgenesArray.121.S415 (N=1803)	458	8	vf_3_128314
allgenesArray.121.S415 (N=1803)	560	13	vf_3_128578
allgenesArray.121.S415 (N=1803)	475	17	vf_3_128970
allgenesArray.121.S415 (N=1803)	640	14	vf_3_129339
allgenesArray.121.S415 (N=1803)	427	11	vf_3_129911
allgenesArray.121.S415 (N=1803)	458	11	vf_3_130061
allgenesArray.121.S415 (N=1803)	510	190	ef_3_130344
allgenesArray.121.S415 (N=1803)	554	16	vf_3_130505
allgenesArray.121.S415 (N=1803)	629	16	vf_3_130527
allgenesArray.121.S415 (N=1803)	596	16	vf_3_130559
allgenesArray.121.S415 (N=1803)	449	12	vf_3_130632
allgenesArray.121.S415 (N=1803)	460	20	vf_3_131892
allgenesArray.121.S415 (N=1803)	447	14	vf_3_133211
allgenesArray.121.S415 (N=1803)	476	25	vf_3_133371
allgenesArray.121.S415 (N=1803)	519	8	vf_3_133420
allgenesArray.121.S415 (N=1803)	484	16	vf_3_133474
allgenesArray.121.S415 (N=1803)	512	25	vf_3_133568
allgenesArray.121.S415 (N=1803)	454	8	vf_3_133867
allgenesArray.121.S415 (N=1803)	481	13	vf_3_135102
allgenesArray.121.S415 (N=1803)	434	10	vf_3_135243
allgenesArray.121.S415 (N=1803)	417	10	vf_3_135266
allgenesArray.121.S415 (N=1803)	416	10	vf_3_135302
allgenesArray.121.S415 (N=1803)	420	23	vf_3_135696
allgenesArray.121.S415 (N=1803)	605	17	vf_3_135899
allgenesArray.121.S415 (N=1803)	482	10	vf_3_135924
allgenesArray.121.S415 (N=1803)	580	12	vf_3_136512
allgenesArray.121.S415 (N=1803)	426	24	vf_3_136548
allgenesArray.121.S415 (N=1803)	415	15	vf_3_136632
allgenesArray.121.S415 (N=1803)	517	11	vf_3_136727
allgenesArray.121.S415 (N=1803)	514	14	vf_3_136907
allgenesArray.121.S415 (N=1803)	436	35	vf_3_136954
allgenesArray.121.S415 (N=1803)	533	14	vf_3_137314
allgenesArray.121.S415 (N=1803)	516	14	vf_3_137448
allgenesArray.121.S415 (N=1803)	470	23	vf_3_137456
allgenesArray.121.S415 (N=1803)	429	8	vf_3_137780
allgenesArray.121.S415 (N=1803)	719	15	vf_3_137811
allgenesArray.121.S415 (N=1803)	537	18	vf_3_137835
allgenesArray.121.S415 (N=1803)	561	8	vf_3_138292
allgenesArray.121.S415 (N=1803)	498	13	vf_3_138751
allgenesArray.121.S415 (N=1803)	426	12	vf_3_138803
allgenesArray.121.S415 (N=1803)	555	15	vf_3_139055
allgenesArray.121.S415 (N=1803)	444	17	vf_3_139343
allgenesArray.121.S415 (N=1803)	447	22	vf_3_139459
allgenesArray.121.S415 (N=1803)	467	24	vf_3_139467
allgenesArray.121.S415 (N=1803)	441	27	vf_3_139622
allgenesArray.121.S415 (N=1803)	488	14	vf_3_140625
allgenesArray.121.S415 (N=1803)	426	14	vf_3_140629
allgenesArray.121.S415 (N=1803)	427	29	vf_3_140729
allgenesArray.121.S415 (N=1803)	463	14	vf_3_140771
allgenesArray.121.S415 (N=1803)	448	14	vf_3_141303
allgenesArray.121.S415 (N=1803)	456	15	vf_3_141365
allgenesArray.121.S415 (N=1803)	763	177	ef_3_141366
allgenesArray.121.S415 (N=1803)	527	8	vf_3_141457
allgenesArray.121.S415 (N=1803)	474	8	vf_3_141649
allgenesArray.121.S415 (N=1803)	824	204	ef_3_144644
allgenesArray.121.S415 (N=1803)	489	8	vf_3_144721
allgenesArray.121.S415 (N=1803)	562	16	vf_3_145207
allgenesArray.121.S415 (N=1803)	418	25	ef_3_146071
allgenesArray.121.S415 (N=1803)	459	10	vf_3_146555
allgenesArray.121.S415 (N=1803)	505	12	vf_3_146816
allgenesArray.121.S415 (N=1803)	625	426	ef_3_147024
allgenesArray.121.S415 (N=1803)	439	8	vf_3_147120
allgenesArray.121.S415 (N=1803)	443	8	vf_3_147132
allgenesArray.121.S415 (N=1803)	525	8	vf_3_147137
allgenesArray.121.S415 (N=1803)	441	136	ef_3_147282
allgenesArray.121.S415 (N=1803)	565	16	vf_3_147342
allgenesArray.121.S415 (N=1803)	791	12	vf_3_147368
allgenesArray.121.S415 (N=1803)	494	10	vf_3_147675
allgenesArray.121.S415 (N=1803)	641	23	vf_3_148355
allgenesArray.121.S415 (N=1803)	475	12	vf_3_148397
allgenesArray.121.S415 (N=1803)	643	8	vf_3_148675
allgenesArray.121.S415 (N=1803)	563	14	vf_3_61
allgenesArray.121.S415 (N=1803)	628	99	ef_3_93
allgenesArray.121.S415 (N=1803)	423	130	ef_3_195
allgenesArray.121.S415 (N=1803)	453	12	vf_3_584
allgenesArray.121.S415 (N=1803)	509	11	vf_3_850
allgenesArray.121.S415 (N=1803)	591	12	vf_3_917
allgenesArray.121.S415 (N=1803)	494	17	vf_3_1074
allgenesArray.121.S415 (N=1803)	476	10	vf_3_1637
allgenesArray.121.S415 (N=1803)	739	15	vf_3_1645
allgenesArray.121.S415 (N=1803)	496	22	vf_3_1917
allgenesArray.121.S415 (N=1803)	457	18	vf_3_2846
allgenesArray.121.S415 (N=1803)	499	8	vf_3_2885
allgenesArray.121.S415 (N=1803)	431	8	vf_3_3042
allgenesArray.121.S415 (N=1803)	446	8	vf_3_3153
allgenesArray.121.S415 (N=1803)	470	12	vf_3_4038
allgenesArray.121.S415 (N=1803)	641	15	vf_3_4304
allgenesArray.121.S415 (N=1803)	589	14	vf_3_4751
allgenesArray.121.S415 (N=1803)	421	12	vf_3_5246
allgenesArray.121.S415 (N=1803)	496	211	ef_3_5262
allgenesArray.121.S415 (N=1803)	552	25	vf_3_5663
allgenesArray.121.S415 (N=1803)	566	12	vf_3_6220
allgenesArray.121.S415 (N=1803)	661	17	vf_3_7509
allgenesArray.121.S415 (N=1803)	480	12	vf_3_7733
allgenesArray.121.S415 (N=1803)	486	114	ef_3_8070
allgenesArray.121.S415 (N=1803)	445	14	vf_3_11492
allgenesArray.121.S415 (N=1803)	417	13	vf_3_17015
allgenesArray.121.S415 (N=1803)	563	8	vf_3_17407
allgenesArray.121.S415 (N=1803)	475	34	vf_3_17521
allgenesArray.121.S415 (N=1803)	428	37	vf_3_18078
allgenesArray.121.S415 (N=1803)	431	20	vf_3_18440
allgenesArray.121.S415 (N=1803)	478	8	vf_3_18574
allgenesArray.121.S415 (N=1803)	655	18	vf_3_18647
allgenesArray.121.S415 (N=1803)	454	8	vf_3_18665
allgenesArray.121.S415 (N=1803)	581	71	ef_3_21918
allgenesArray.121.S415 (N=1803)	479	13	vf_3_21959
allgenesArray.121.S415 (N=1803)	419	43	vf_3_22042
allgenesArray.121.S415 (N=1803)	459	14	vf_3_22768
allgenesArray.121.S415 (N=1803)	582	431	ef_3_25692
allgenesArray.121.S415 (N=1803)	426	15	vf_3_25752
allgenesArray.121.S415 (N=1803)	561	10	vf_3_25872
allgenesArray.121.S415 (N=1803)	481	29	vf_3_25896
allgenesArray.121.S415 (N=1803)	532	16	vf_3_25998
allgenesArray.121.S415 (N=1803)	425	12	vf_3_26182
allgenesArray.121.S415 (N=1803)	465	10	vf_3_27057
allgenesArray.121.S415 (N=1803)	554	26	vf_3_27587
allgenesArray.121.S415 (N=1803)	469	8	vf_3_27751
allgenesArray.121.S415 (N=1803)	450	10	vf_3_27921
allgenesArray.121.S415 (N=1803)	514	14	vf_3_28189
allgenesArray.121.S415 (N=1803)	422	18	vf_3_28280
allgenesArray.121.S415 (N=1803)	442	18	vf_3_28354
allgenesArray.121.S415 (N=1803)	592	23	vf_3_28805
allgenesArray.121.S415 (N=1803)	424	25	vf_3_29548
allgenesArray.121.S415 (N=1803)	489	8	vf_3_29651
allgenesArray.121.S415 (N=1803)	479	10	vf_3_29669
allgenesArray.121.S415 (N=1803)	446	8	vf_3_30503
allgenesArray.121.S415 (N=1803)	639	14	vf_3_30555
allgenesArray.121.S415 (N=1803)	471	8	vf_3_31032
allgenesArray.121.S415 (N=1803)	541	13	vf_3_31047
allgenesArray.121.S415 (N=1803)	558	22	ef_3_31300
allgenesArray.121.S415 (N=1803)	415	62	ef_3_31306
allgenesArray.121.S415 (N=1803)	474	165	ef_3_32301
allgenesArray.121.S415 (N=1803)	426	8	vf_3_32699
allgenesArray.121.S415 (N=1803)	450	8	vf_3_33096
allgenesArray.121.S415 (N=1803)	419	12	vf_3_33263
allgenesArray.121.S415 (N=1803)	468	12	vf_3_33328
allgenesArray.121.S415 (N=1803)	456	8	vf_3_34577
allgenesArray.121.S415 (N=1803)	471	8	vf_3_34677
allgenesArray.121.S415 (N=1803)	566	14	vf_3_34763
allgenesArray.121.S415 (N=1803)	463	30	ef_3_35399
allgenesArray.121.S415 (N=1803)	417	10	vf_3_35479
allgenesArray.121.S415 (N=1803)	488	8	vf_3_35621
allgenesArray.121.S415 (N=1803)	597	16	vf_3_35857
allgenesArray.121.S415 (N=1803)	490	25	vf_3_36273
allgenesArray.121.S415 (N=1803)	522	13	vf_3_36353
allgenesArray.121.S415 (N=1803)	535	12	vf_3_36371
allgenesArray.121.S415 (N=1803)	446	8	vf_3_36415
allgenesArray.121.S415 (N=1803)	418	8	vf_3_37027
allgenesArray.121.S415 (N=1803)	718	14	vf_3_37164
allgenesArray.121.S415 (N=1803)	515	14	vf_3_37244
allgenesArray.121.S415 (N=1803)	449	26	vf_3_37487
allgenesArray.121.S415 (N=1803)	432	47	vf_3_38857
allgenesArray.121.S415 (N=1803)	469	22	vf_3_38884
allgenesArray.121.S415 (N=1803)	453	16	vf_3_41426
allgenesArray.121.S415 (N=1803)	442	11	vf_3_41622
allgenesArray.121.S415 (N=1803)	486	8	vf_3_41947
allgenesArray.121.S415 (N=1803)	506	21	vf_3_42302
allgenesArray.121.S415 (N=1803)	431	38	vf_3_42354
allgenesArray.121.S415 (N=1803)	436	14	vf_3_43402
allgenesArray.121.S415 (N=1803)	430	12	vf_3_43508
allgenesArray.121.S415 (N=1803)	458	29	vf_3_44015
allgenesArray.121.S415 (N=1803)	660	14	vf_3_44227
allgenesArray.121.S415 (N=1803)	435	8	vf_3_44353
allgenesArray.121.S415 (N=1803)	527	10	vf_3_44619
allgenesArray.121.S415 (N=1803)	561	16	vf_3_44659
allgenesArray.121.S415 (N=1803)	455	9	vf_3_44887
allgenesArray.121.S415 (N=1803)	443	96	ef_3_45525
allgenesArray.121.S415 (N=1803)	736	16	vf_3_45537
allgenesArray.121.S415 (N=1803)	579	31	vf_3_45564
allgenesArray.121.S415 (N=1803)	476	29	vf_3_46057
allgenesArray.121.S415 (N=1803)	532	13	vf_3_46068
allgenesArray.121.S415 (N=1803)	452	19	vf_3_46107
allgenesArray.121.S415 (N=1803)	466	13	vf_3_46375
allgenesArray.121.S415 (N=1803)	642	10	vf_3_46798
allgenesArray.121.S415 (N=1803)	431	8	vf_3_47248
allgenesArray.121.S415 (N=1803)	471	154	ef_3_47269
allgenesArray.121.S415 (N=1803)	590	12	vf_3_47273
allgenesArray.121.S415 (N=1803)	431	8	vf_3_47289
allgenesArray.121.S415 (N=1803)	494	14	vf_3_47366
allgenesArray.121.S415 (N=1803)	491	11	vf_3_47839
allgenesArray.121.S415 (N=1803)	472	23	vf_3_47906
allgenesArray.121.S415 (N=1803)	452	8	vf_3_47960
allgenesArray.121.S415 (N=1803)	648	10	vf_3_48947
allgenesArray.121.S415 (N=1803)	465	10	vf_3_49744
allgenesArray.121.S415 (N=1803)	455	21	vf_3_50092
allgenesArray.121.S415 (N=1803)	418	8	vf_3_50123
allgenesArray.121.S415 (N=1803)	635	16	vf_3_50156
allgenesArray.121.S415 (N=1803)	842	10	vf_3_50164
allgenesArray.121.S415 (N=1803)	923	10	vf_3_50202
allgenesArray.121.S415 (N=1803)	453	21	vf_3_50204
allgenesArray.121.S415 (N=1803)	506	21	vf_3_50507
allgenesArray.121.S415 (N=1803)	450	8	vf_3_50618
allgenesArray.121.S415 (N=1803)	435	22	vf_3_50744
allgenesArray.121.S415 (N=1803)	589	12	vf_3_50771
allgenesArray.121.S415 (N=1803)	750	15	vf_3_50974
allgenesArray.121.S415 (N=1803)	416	20	vf_3_51054
allgenesArray.121.S415 (N=1803)	628	18	vf_3_51375
allgenesArray.121.S415 (N=1803)	468	16	vf_3_51389
allgenesArray.121.S415 (N=1803)	436	58	vf_3_51525
allgenesArray.121.S415 (N=1803)	449	11	vf_3_51534
allgenesArray.121.S415 (N=1803)	432	14	vf_3_51782
allgenesArray.121.S415 (N=1803)	479	16	vf_3_51878
allgenesArray.121.S415 (N=1803)	495	8	vf_3_52078
allgenesArray.121.S415 (N=1803)	626	24	vf_3_52117
allgenesArray.121.S415 (N=1803)	519	10	vf_3_52170
allgenesArray.121.S415 (N=1803)	439	11	vf_3_52217
allgenesArray.121.S415 (N=1803)	656	12	vf_3_52343
allgenesArray.121.S415 (N=1803)	467	8	vf_3_52352
allgenesArray.121.S415 (N=1803)	516	8	vf_3_52360
allgenesArray.121.S415 (N=1803)	554	13	vf_3_52393
allgenesArray.121.S415 (N=1803)	490	12	vf_3_52554
allgenesArray.121.S415 (N=1803)	447	17	vf_3_52939
allgenesArray.121.S415 (N=1803)	574	16	vf_3_52966
allgenesArray.121.S415 (N=1803)	559	15	vf_3_52981
allgenesArray.121.S415 (N=1803)	520	14	vf_3_53003
allgenesArray.121.S415 (N=1803)	510	18	vf_3_54129
allgenesArray.121.S415 (N=1803)	589	11	vf_3_54284
allgenesArray.121.S415 (N=1803)	720	20	vf_3_54416
allgenesArray.121.S415 (N=1803)	425	19	vf_3_54735
allgenesArray.121.S415 (N=1803)	454	8	vf_3_54921
allgenesArray.121.S415 (N=1803)	549	21	vf_3_55564
allgenesArray.121.S415 (N=1803)	586	89	ef_3_55831
allgenesArray.121.S415 (N=1803)	535	11	vf_3_56515
allgenesArray.121.S415 (N=1803)	489	17	vf_3_56570
allgenesArray.121.S415 (N=1803)	653	16	vf_3_56638
allgenesArray.121.S415 (N=1803)	418	8	vf_3_56680
allgenesArray.121.S415 (N=1803)	516	8	vf_3_56707
allgenesArray.121.S415 (N=1803)	598	17	vf_3_56833
allgenesArray.121.S415 (N=1803)	595	22	vf_3_56900
allgenesArray.121.S415 (N=1803)	416	10	vf_3_57191
allgenesArray.121.S415 (N=1803)	441	8	vf_3_57281
allgenesArray.121.S415 (N=1803)	433	8	vf_3_57293
allgenesArray.121.S415 (N=1803)	454	8	vf_3_57366
allgenesArray.121.S415 (N=1803)	436	11	vf_3_57832
allgenesArray.121.S415 (N=1803)	431	20	vf_3_58239
allgenesArray.121.S415 (N=1803)	484	24	vf_3_58757
allgenesArray.121.S415 (N=1803)	563	27	vf_3_58965
allgenesArray.121.S415 (N=1803)	459	19	vf_3_59692
allgenesArray.121.S415 (N=1803)	424	8	vf_3_59758
allgenesArray.121.S415 (N=1803)	473	8	vf_3_59861
allgenesArray.121.S415 (N=1803)	870	10	vf_3_59920
allgenesArray.121.S415 (N=1803)	584	16	vf_3_60002
allgenesArray.121.S415 (N=1803)	474	8	vf_3_60319
allgenesArray.121.S415 (N=1803)	419	12	vf_3_60560
allgenesArray.121.S415 (N=1803)	547	23	vf_3_60600
allgenesArray.121.S415 (N=1803)	494	11	vf_3_60611
allgenesArray.121.S415 (N=1803)	526	13	vf_3_60845
allgenesArray.121.S415 (N=1803)	479	19	vf_3_60889
allgenesArray.121.S415 (N=1803)	418	6	vf_3_61665
allgenesArray.121.S415 (N=1803)	483	18	vf_3_61728
allgenesArray.121.S415 (N=1803)	496	13	vf_3_61941
allgenesArray.121.S415 (N=1803)	454	37	vf_3_62063
allgenesArray.121.S415 (N=1803)	419	15	vf_3_62204
allgenesArray.121.S415 (N=1803)	501	8	vf_3_62586
allgenesArray.121.S415 (N=1803)	463	8	vf_3_62631
allgenesArray.121.S415 (N=1803)	448	16	vf_3_62911
allgenesArray.121.S415 (N=1803)	422	18	vf_3_62925
allgenesArray.121.S415 (N=1803)	492	11	vf_3_62929
allgenesArray.121.S415 (N=1803)	441	8	vf_3_62942
allgenesArray.121.S415 (N=1803)	465	14	vf_3_63297
allgenesArray.121.S415 (N=1803)	424	15	vf_3_63438
allgenesArray.121.S415 (N=1803)	496	14	vf_3_63705
allgenesArray.121.S415 (N=1803)	455	20	vf_3_64035
allgenesArray.121.S415 (N=1803)	857	14	vf_3_64131
allgenesArray.121.S415 (N=1803)	480	10	vf_3_64430
allgenesArray.121.S415 (N=1803)	460	11	vf_3_64457
allgenesArray.121.S415 (N=1803)	493	8	vf_3_65239
allgenesArray.121.S415 (N=1803)	615	20	vf_3_65495
allgenesArray.121.S415 (N=1803)	439	8	vf_3_65593
allgenesArray.121.S415 (N=1803)	458	12	vf_3_68602
allgenesArray.121.S415 (N=1803)	516	10	vf_3_68615
allgenesArray.121.S415 (N=1803)	551	14	vf_3_68639
allgenesArray.121.S415 (N=1803)	621	14	vf_3_68665
allgenesArray.121.S415 (N=1803)	499	14	vf_3_68712
allgenesArray.121.S415 (N=1803)	486	8	vf_3_68942
allgenesArray.121.S415 (N=1803)	698	16	vf_3_69101
allgenesArray.121.S415 (N=1803)	417	18	vf_3_69678
allgenesArray.121.S415 (N=1803)	491	23	vf_3_69739
allgenesArray.121.S415 (N=1803)	461	10	vf_3_69849
allgenesArray.121.S415 (N=1803)	496	11	vf_3_70340
allgenesArray.121.S415 (N=1803)	479	37	vf_3_70461
allgenesArray.121.S415 (N=1803)	460	13	vf_3_70526
allgenesArray.121.S415 (N=1803)	469	12	vf_3_70674
allgenesArray.121.S415 (N=1803)	465	6	vf_3_71691
allgenesArray.121.S415 (N=1803)	480	21	vf_3_71985
allgenesArray.121.S415 (N=1803)	546	14	vf_3_72297
allgenesArray.121.S415 (N=1803)	430	9	vf_3_72338
allgenesArray.121.S415 (N=1803)	426	10	vf_3_72351
allgenesArray.121.S415 (N=1803)	422	8	vf_3_72696
allgenesArray.121.S415 (N=1803)	550	14	vf_3_72799
allgenesArray.121.S415 (N=1803)	597	13	vf_3_72919
allgenesArray.121.S415 (N=1803)	456	14	vf_3_73451
allgenesArray.121.S415 (N=1803)	577	14	vf_3_73485
allgenesArray.121.S415 (N=1803)	489	10	vf_3_73603
allgenesArray.121.S415 (N=1803)	477	14	vf_3_73774
allgenesArray.121.S415 (N=1803)	456	12	vf_3_74011
allgenesArray.121.S415 (N=1803)	497	14	vf_3_74139
allgenesArray.121.S415 (N=1803)	460	15	vf_3_74248
allgenesArray.121.S415 (N=1803)	427	12	vf_3_74484
allgenesArray.121.S415 (N=1803)	436	25	vf_3_74733
allgenesArray.121.S415 (N=1803)	484	8	vf_3_74997
allgenesArray.121.S415 (N=1803)	452	8	vf_3_75066
allgenesArray.121.S415 (N=1803)	575	12	vf_3_75076
allgenesArray.121.S415 (N=1803)	530	12	vf_3_75172
allgenesArray.121.S415 (N=1803)	458	8	vf_3_75264
allgenesArray.121.S415 (N=1803)	465	8	vf_3_75393
allgenesArray.121.S415 (N=1803)	451	13	vf_3_75819
allgenesArray.121.S415 (N=1803)	484	15	vf_3_75873
allgenesArray.121.S415 (N=1803)	417	14	vf_3_75874
allgenesArray.121.S415 (N=1803)	500	11	vf_3_76133
allgenesArray.121.S415 (N=1803)	496	12	vf_3_76166
allgenesArray.121.S415 (N=1803)	639	15	vf_3_76227
allgenesArray.121.S415 (N=1803)	448	16	vf_3_76378
allgenesArray.121.S415 (N=1803)	431	10	vf_3_76714
allgenesArray.121.S415 (N=1803)	419	22	vf_3_76758
allgenesArray.121.S415 (N=1803)	430	122	ef_3_76937
allgenesArray.121.S415 (N=1803)	443	9	vf_3_77336
allgenesArray.121.S415 (N=1803)	415	29	vf_3_78414
allgenesArray.121.S415 (N=1803)	417	10	vf_3_78560
allgenesArray.121.S415 (N=1803)	424	8	vf_3_78928
allgenesArray.121.S415 (N=1803)	553	34	vf_3_78956
allgenesArray.121.S415 (N=1803)	458	34	vf_3_79010
allgenesArray.121.S415 (N=1803)	549	12	vf_3_79112
allgenesArray.121.S415 (N=1803)	440	36	vf_3_79190
allgenesArray.121.S415 (N=1803)	461	12	vf_3_79477
allgenesArray.121.S415 (N=1803)	416	23	vf_3_79926
allgenesArray.121.S415 (N=1803)	448	64	ef_3_80045
allgenesArray.121.S415 (N=1803)	583	12	vf_3_80169
allgenesArray.121.S415 (N=1803)	427	8	vf_3_80189
allgenesArray.121.S415 (N=1803)	415	14	vf_3_80795
allgenesArray.121.S415 (N=1803)	493	8	vf_3_80800
allgenesArray.121.S415 (N=1803)	445	14	vf_3_80887
allgenesArray.121.S415 (N=1803)	553	8	vf_3_80980
allgenesArray.121.S415 (N=1803)	415	54	ef_3_80981
allgenesArray.121.S415 (N=1803)	559	17	vf_3_81031
allgenesArray.121.S415 (N=1803)	474	8	vf_3_81032
allgenesArray.121.S415 (N=1803)	685	17	vf_3_81047
allgenesArray.121.S415 (N=1803)	429	16	vf_3_81249
allgenesArray.121.S415 (N=1803)	440	10	vf_3_81605
allgenesArray.121.S415 (N=1803)	476	14	vf_3_81642
allgenesArray.121.S415 (N=1803)	468	18	vf_3_81907
allgenesArray.121.S415 (N=1803)	480	8	vf_3_81967
allgenesArray.121.S415 (N=1803)	446	10	vf_3_82049
allgenesArray.121.S415 (N=1803)	554	10	vf_3_82427
allgenesArray.121.S415 (N=1803)	559	17	vf_3_82514
allgenesArray.121.S415 (N=1803)	515	24	vf_3_82560
allgenesArray.121.S415 (N=1803)	508	24	vf_3_82613
allgenesArray.121.S415 (N=1803)	561	8	vf_3_82754
allgenesArray.121.S415 (N=1803)	570	8	vf_3_82826
