chromosome	start	end	id	score@@peak	strand
chr4	10427254	10427321	ds_351218	5.64515@@10427274	+
chr4	10478070	10478131	ds_351248	3.85707@@10478094	+
chr4	10479081	10479214	ds_351252	4.43822@@10479115	+
chr4	10492404	10492482	ds_351275	5.65811@@10492427	+
chr4	10494046	10494115	ds_351280	3.85707@@10494078	+
chr4	10501212	10501280	ds_351292	5.43592@@10501246	+
chr4	10527256	10527308	ds_351313	6.33154@@10527288	+
chr4	10537796	10537991	ds_351348	5.28854@@10537975	+
chr4	10548808	10548879	ds_351397	4.26911@@10548859	+
chr4	10553636	10553721	ds_351412	4.51591@@10553665	+
chr4	10578621	10578757	ds_351426	8.15399@@10578737	+
chr4	10619349	10619399	ds_351454	3.85707@@10619362	+
chr4	10632590	10632715	ds_351485	4.54546@@10632661	+
chr4	10633401	10633472	ds_351486	6.00383@@10633429	+
chr4	10633501	10633570	ds_351487	5.79165@@10633524	+
chr4	10636487	10636552	ds_351499	4.43822@@10636522	+
chr4	10647443	10647532	ds_351508	6.27008@@10647466	+
chr4	10647548	10647598	ds_351509	3.99339@@10647575	+
chr4	10648313	10648398	ds_351511	8.47956@@10648347	+
chr4	10648417	10648560	ds_351512	9.3435@@10648523	+
chr4	10649187	10649247	ds_351519	5.17322@@10649221	+
chr4	10683198	10683250	ds_351583	5.3606@@10683202	+
chr4	10708243	10708297	ds_351596	3.85707@@10708250	+
chr4	10716770	10716904	ds_351604	7.91447@@10716866	+
chr4	10770122	10770261	ds_351639	8.13561@@10770234	+
chr4	10770320	10770526	ds_351640	8.87256@@10770475	+
chr4	10770629	10770706	ds_351642	5.17322@@10770650	+
chr4	10793751	10793833	ds_351654	6.33907@@10793782	+
chr4	10793872	10793929	ds_351655	4.19375@@10793909	+
chr4	10878042	10878102	ds_351726	3.85707@@10878065	+
chr4	10901330	10901396	ds_351773	4.4764@@10901348	+
chr4	10904513	10904581	ds_351799	4.49399@@10904530	+
chr4	10915785	10915852	ds_351807	4.63911@@10915822	+
chr4	10928222	10928331	ds_351820	6.80708@@10928238	+
chr4	10941552	10941623	ds_351831	3.85707@@10941556	+
chr4	10955624	10955682	ds_351862	3.85707@@10955645	+
chr4	10992991	10993048	ds_351932	4.85192@@10993006	+
chr4	10994126	10994203	ds_351937	3.85707@@10994126	+
chr4	10998648	10998808	ds_351954	5.65811@@10998759	+
chr4	11000357	11000424	ds_351958	7.98319@@11000372	+
chr4	11000448	11000529	ds_351959	8.46077@@11000473	+
chr4	11012489	11012543	ds_351975	3.85707@@11012506	+
chr4	11017112	11017165	ds_351982	3.85707@@11017149	+
chr4	11036324	11036403	ds_351989	4.70081@@11036365	+
chr4	11037887	11037946	ds_351996	5.93803@@11037907	+
chr4	11041829	11041929	ds_352028	4.40944@@11041879	+
chr4	11042394	11042457	ds_352034	5.29486@@11042407	+
chr4	11097624	11097676	ds_352178	4.94482@@11097636	+
chr4	11097760	11097962	ds_352180	6.68227@@11097853	+
chr4	11109712	11109784	ds_352233	6.2534@@11109740	+
chr4	11111871	11111943	ds_352243	7.07266@@11111888	+
chr4	11119860	11119951	ds_352279	6.61587@@11119901	+
chr4	11123867	11124140	ds_352291	6.7572@@11123879	+
chr4	11124230	11124380	ds_352292	6.8503@@11124252	+
chr4	11137480	11137570	ds_352306	5.55128@@11137549	+
chr4	11138008	11138059	ds_352311	6.11388@@11138020	+
chr4	11209377	11209438	ds_352399	4.02084@@11209422	+
chr4	11210666	11210739	ds_352409	4.31327@@11210719	+
chr4	11211246	11211366	ds_352415	6.24356@@11211291	+
chr4	11211392	11211592	ds_352416	6.0524@@11211411	+
chr4	11216620	11216683	ds_352426	6.32846@@11216643	+
chr4	11224680	11224781	ds_352446	3.87093@@11224691	+
chr4	11230764	11230943	ds_352453	7.732@@11230831	+
chr4	11231528	11231588	ds_352454	3.85707@@11231566	+
chr4	11241002	11241060	ds_352464	5.17322@@11241037	+
chr4	11278436	11278511	ds_352500	4.43822@@11278466	+
chr4	11278647	11278697	ds_352502	3.85707@@11278688	+
chr4	11278729	11278790	ds_352503	3.85707@@11278764	+
chr4	11279196	11279254	ds_352508	3.85707@@11279217	+
chr4	11360156	11360215	ds_352599	4.43822@@11360178	+
chr4	11361781	11361847	ds_352605	4.20411@@11361819	+
chr4	11362175	11362226	ds_352607	4.11137@@11362204	+
chr4	11362642	11362722	ds_352609	4.57891@@11362661	+
chr4	11381346	11381419	ds_352650	9.12406@@11381360	+
chr4	11383484	11383932	ds_352653	8.08223@@11383916	+
chr4	11384049	11384182	ds_352654	5.761@@11384123	+
chr4	11384244	11384356	ds_352655	4.4698@@11384329	+
chr4	11384393	11384471	ds_352656	4.17653@@11384431	+
chr4	11415974	11416048	ds_352671	7.7082@@11416000	+
chr4	11427434	11427495	ds_352679	4.43822@@11427458	+
chr4	11450946	11451018	ds_352700	3.85707@@11450954	+
chr4	11473587	11473669	ds_352726	4.33057@@11473607	+
chr4	11474665	11474823	ds_352730	6.37396@@11474718	+
chr4	11475103	11475165	ds_352733	4.43822@@11475114	+
chr4	11477061	11477135	ds_352739	4.85192@@11477119	+
chr4	11490275	11490339	ds_352753	3.85707@@11490277	+
chr4	11512075	11512148	ds_352780	3.85707@@11512104	+
chr4	11530707	11530759	ds_352793	4.07765@@11530743	+
chr4	11530778	11530828	ds_352794	4.43822@@11530793	+
chr4	11570413	11570465	ds_352834	3.85707@@11570456	+
chr4	11656513	11656602	ds_352908	3.85707@@11656523	+
chr4	11656769	11656831	ds_352909	4.85192@@11656803	+
chr4	11665106	11665156	ds_352915	4.43822@@11665119	+
chr4	11676843	11676926	ds_352943	5.49475@@11676905	+
chr4	11679258	11679314	ds_352960	4.6598@@11679294	+
chr4	11680976	11681063	ds_352974	3.97154@@11681035	+
chr4	11681133	11681195	ds_352975	3.76491@@11681166	+
chr4	11684485	11684543	ds_352978	6.6141@@11684493	+
chr4	11684574	11684638	ds_352979	5.65811@@11684616	+
chr4	11684676	11684747	ds_352980	4.6598@@11684725	+
chr4	11696311	11696387	ds_352991	5.73683@@11696364	+
chr4	11757076	11757175	ds_353021	4.43822@@11757094	+
chr4	11757328	11757397	ds_353023	4.43822@@11757359	+
chr4	11795669	11795747	ds_353050	4.43822@@11795717	+
chr4	11796713	11796806	ds_353056	5.90948@@11796742	+
chr4	11808870	11808960	ds_353064	3.85707@@11808923	+
chr4	11809913	11809979	ds_353066	4.43822@@11809948	+
chr4	11824737	11824806	ds_353091	4.85192@@11824745	+
chr4	11824826	11824949	ds_353092	7.4352@@11824852	+
chr4	11825078	11825156	ds_353095	6.24276@@11825087	+
chr4	11826719	11826785	ds_353105	3.85707@@11826756	+
chr4	11829131	11829196	ds_353107	3.85707@@11829175	+
chr4	11829339	11829430	ds_353108	3.85707@@11829374	+
chr4	11829472	11829552	ds_353109	4.43822@@11829509	+
chr4	11832739	11832794	ds_353114	6.8503@@11832767	+
chr4	11832811	11832879	ds_353115	6.8503@@11832858	+
chr4	11834469	11834519	ds_353121	9.54462@@11834499	+
chr4	11844778	11844852	ds_353151	4.01797@@11844806	+
chr4	11844873	11844962	ds_353152	5.77576@@11844898	+
chr4	11845099	11845219	ds_353156	4.57156@@11845122	+
chr4	11845230	11845394	ds_353157	5.93376@@11845332	+
chr4	11845454	11845559	ds_353159	5.3149@@11845474	+
chr4	11845646	11845751	ds_353161	5.3149@@11845666	+
chr4	11845838	11846197	ds_353163	6.48264@@11846049	+
chr4	11846338	11846393	ds_353165	5.31054@@11846360	+
chr4	11941456	11941514	ds_353219	4.43822@@11941477	+
chr4	11946363	11946438	ds_353223	5.17322@@11946424	+
chr4	11946539	11946608	ds_353224	9.09812@@11946575	+
chr4	11963479	11963530	ds_353243	6.43534@@11963498	+
chr4	11963731	11963793	ds_353245	6.15425@@11963753	+
chr4	11979499	11979563	ds_353253	5.50269@@11979540	+
chr4	11998021	11998086	ds_353267	3.85707@@11998055	+
chr4	12007144	12007223	ds_353278	3.85707@@12007150	+
chr4	12009263	12009313	ds_353288	3.85707@@12009303	+
chr4	12021081	12021155	ds_353303	3.85707@@12021109	+
chr4	12052642	12052722	ds_353324	5.43592@@12052664	+
chr4	12056904	12056963	ds_353327	3.85707@@12056926	+
chr4	12059843	12059894	ds_353332	4.43822@@12059857	+
chr4	12093125	12093259	ds_353346	4.443@@12093169	+
chr4	12093382	12093437	ds_353348	7.09819@@12093416	+
chr4	12093489	12093700	ds_353349	6.83356@@12093619	+
chr4	12093857	12093924	ds_353352	6.65768@@12093859	+
chr4	12222234	12222293	ds_353405	3.85707@@12222265	+
chr4	12222308	12222361	ds_353406	3.85707@@12222325	+
chr4	12225646	12225737	ds_353410	4.23801@@12225713	+
chr4	12334801	12334907	ds_353517	6.7572@@12334884	+
chr4	12335802	12335858	ds_353524	8.46491@@12335806	+
chr4	12368427	12368496	ds_353558	4.85192@@12368451	+
chr4	12368545	12368596	ds_353559	4.43822@@12368559	+
chr4	12384629	12384827	ds_353567	8.54169@@12384718	+
chr4	12410559	12410610	ds_353598	3.85707@@12410573	+
chr4	12429592	12429675	ds_353626	4.56525@@12429601	+
chr4	12434031	12434091	ds_353636	4.85192@@12434067	+
chr4	12434171	12434318	ds_353637	8.74501@@12434190	+
chr4	12434806	12434865	ds_353639	5.65811@@12434815	+
chr4	12435010	12435063	ds_353642	5.17322@@12435040	+
chr4	12435153	12435269	ds_353644	8.13807@@12435179	+
chr4	12440723	12440781	ds_353657	3.85707@@12440760	+
chr4	12484568	12484660	ds_353723	3.85707@@12484572	+
chr4	12526212	12526269	ds_353781	3.85707@@12526249	+
chr4	12539823	12539893	ds_353799	3.85707@@12539856	+
chr4	12561039	12561098	ds_353813	8.99994@@12561050	+
chr4	12570763	12570853	ds_353834	4.02556@@12570837	+
chr4	12571096	12571170	ds_353835	5.55128@@12571148	+
chr4	12594412	12594473	ds_353862	3.85707@@12594444	+
chr4	12596166	12596216	ds_353867	3.85707@@12596178	+
chr4	12598882	12598938	ds_353876	3.85707@@12598915	+
chr4	12598955	12599287	ds_353877	9.90004@@12599026	+
chr4	12599442	12599501	ds_353878	3.85707@@12599446	+
chr4	12612655	12612712	ds_353892	3.85707@@12612695	+
chr4	12651494	12651554	ds_353934	3.85707@@12651530	+
chr4	12700207	12700258	ds_353980	4.16437@@12700235	+
chr4	12713424	12713497	ds_353988	4.43822@@12713438	+
chr4	12713868	12714029	ds_353991	4.65634@@12714015	+
chr4	12723363	12723436	ds_354005	6.43534@@12723399	+
chr4	12739161	12739239	ds_354026	3.85707@@12739207	+
chr4	12743220	12743342	ds_354039	5.17322@@12743229	+
chr4	12750928	12751004	ds_354048	3.85707@@12750957	+
chr4	12829417	12829506	ds_354110	9.97929@@12829444	+
chr4	12841975	12842080	ds_354138	7.4352@@12842016	+
chr4	12842471	12842535	ds_354140	6.43534@@12842512	+
chr4	12842634	12842689	ds_354141	3.85707@@12842634	+
chr4	12842943	12843088	ds_354144	9.35799@@12842970	+
chr4	12843868	12843981	ds_354148	5.43592@@12843872	+
chr4	12862573	12862663	ds_354162	6.17239@@12862634	+
chr4	12863080	12863146	ds_354167	6.30985@@12863119	+
chr4	12863307	12863522	ds_354170	8.46491@@12863407	+
chr4	12863539	12863599	ds_354171	3.85707@@12863547	+
chr4	12935535	12935606	ds_354241	5.86411@@12935572	+
chr4	13050034	13050111	ds_354335	3.85707@@13050071	+
chr4	13051885	13051936	ds_354339	4.43822@@13051885	+
chr4	13157168	13157223	ds_354447	3.85707@@13157186	+
chr4	13159226	13159320	ds_354457	5.17322@@13159298	+
chr4	13177640	13177694	ds_354467	4.43822@@13177689	+
chr4	13180065	13180117	ds_354475	3.85707@@13180079	+
chr4	13181050	13181124	ds_354481	3.85707@@13181054	+
chr4	13183308	13183361	ds_354492	4.85192@@13183358	+
chr4	13186261	13186317	ds_354499	4.85192@@13186294	+
chr4	13186772	13186871	ds_354501	4.57907@@13186801	+
chr4	13189261	13189319	ds_354508	3.85707@@13189282	+
chr4	13197515	13197581	ds_354516	5.17322@@13197546	+
chr4	13235765	13235820	ds_354553	4.43822@@13235801	+
chr4	13248568	13248654	ds_354559	6.30985@@13248588	+
chr4	13293312	13293396	ds_354582	6.62293@@13293333	+
chr4	13293806	13293858	ds_354586	3.85707@@13293808	+
chr4	13294275	13294336	ds_354590	3.85707@@13294334	+
chr4	13294455	13294578	ds_354592	6.24276@@13294514	+
chr4	13327590	13327650	ds_354621	4.43822@@13327630	+
chr4	13328738	13328842	ds_354627	3.73284@@13328805	+
chr4	13328865	13328984	ds_354628	4.72672@@13328963	+
chr4	13329121	13329189	ds_354631	3.59704@@13329133	+
chr4	13329368	13329422	ds_354634	3.59704@@13329399	+
chr4	13362190	13362269	ds_354676	5.17322@@13362226	+
chr4	13363455	13363509	ds_354681	4.43822@@13363477	+
chr4	13369567	13369651	ds_354696	5.17322@@13369631	+
chr4	13369848	13369917	ds_354698	5.43592@@13369870	+
chr4	13385149	13385208	ds_354715	4.43822@@13385178	+
chr4	13454552	13454614	ds_354792	3.91973@@13454552	+
chr4	13466569	13466632	ds_354812	5.02148@@13466595	+
chr4	13472524	13472714	ds_354823	8.60686@@13472574	+
chr4	13472730	13472815	ds_354824	6.77314@@13472780	+
chr4	13472830	13472941	ds_354825	7.49889@@13472854	+
chr4	13473041	13473205	ds_354826	8.03319@@13473088	+
chr4	13505938	13506022	ds_354862	4.6598@@13505990	+
chr4	13518460	13518510	ds_354881	4.43822@@13518469	+
chr4	13537635	13537737	ds_354897	4.9064@@13537729	+
chr4	13537778	13537843	ds_354898	5.1987@@13537827	+
chr4	13544346	13544407	ds_354909	3.85707@@13544376	+
chr4	13560028	13560109	ds_354932	4.43822@@13560062	+
chr4	13580358	13580418	ds_354958	7.0202@@13580396	+
chr4	13580478	13580724	ds_354959	7.85021@@13580656	+
chr4	13624660	13624727	ds_354991	4.30455@@13624705	+
chr4	13627093	13627160	ds_355007	4.30455@@13627138	+
chr4	13631774	13631845	ds_355039	4.58964@@13631784	+
chr4	13654864	13654925	ds_355057	4.43822@@13654888	+
chr4	13719464	13719517	ds_355101	4.43822@@13719480	+
chr4	13719580	13719659	ds_355102	5.43592@@13719616	+
chr4	13719790	13719846	ds_355103	3.85707@@13719823	+
chr4	13744514	13744602	ds_355136	4.43822@@13744516	+
chr4	13829324	13829391	ds_355191	4.43822@@13829354	+
chr4	13829569	13829624	ds_355192	3.85707@@13829587	+
chr4	13850468	13850552	ds_355227	4.85192@@13850515	+
chr4	13879016	13879078	ds_355243	4.43822@@13879045	+
chr4	13880225	13880280	ds_355249	3.85707@@13880243	+
chr4	13882730	13882860	ds_355258	3.85707@@13882744	+
chr4	13900178	13900246	ds_355302	3.85707@@13900224	+
chr4	13983485	13983542	ds_355368	5.02148@@13983509	+
chr4	13987145	13987220	ds_355371	3.85707@@13987152	+
chr4	14018148	14018204	ds_355414	5.65811@@14018175	+
chr4	14032514	14032566	ds_355419	4.81613@@14032557	+
chr4	14044269	14044321	ds_355435	3.85707@@14044310	+
chr4	14045629	14045700	ds_355441	5.67747@@14045652	+
chr4	14048843	14048894	ds_355447	3.85707@@14048857	+
chr4	14060141	14060223	ds_355459	3.85707@@14060160	+
chr4	14107147	14107200	ds_355491	3.85707@@14107171	+
chr4	14122121	14122217	ds_355523	8.42612@@14122148	+
chr4	14156352	14156417	ds_355558	4.85192@@14156382	+
chr4	14162541	14162612	ds_355577	4.43822@@14162558	+
chr4	14179407	14179462	ds_355604	3.85707@@14179434	+
chr4	14245792	14245847	ds_355659	7.93767@@14245803	+
chr4	14249962	14250031	ds_355674	9.28791@@14250013	+
chr4	14250109	14250168	ds_355675	3.69395@@14250147	+
chr4	14250489	14250739	ds_355679	5.7087@@14250670	+
chr4	14250759	14250843	ds_355680	5.52986@@14250809	+
chr4	14250857	14250934	ds_355681	7.22896@@14250878	+
chr4	14267318	14267378	ds_355699	3.85707@@14267368	+
chr4	14267820	14267962	ds_355700	6.7572@@14267914	+
chr4	14267997	14268069	ds_355701	4.43822@@14268046	+
chr4	14272217	14272328	ds_355707	6.55079@@14272265	+
chr4	14272378	14272598	ds_355708	8.60508@@14272553	+
chr4	14279998	14280064	ds_355713	6.49422@@14280021	+
chr4	14280570	14280675	ds_355717	5.56721@@14280605	+
chr4	14284212	14284266	ds_355746	5.79825@@14284234	+
chr4	14284479	14284688	ds_355748	6.81378@@14284674	+
chr4	14288017	14288144	ds_355763	4.56112@@14288124	+
chr4	14307769	14307821	ds_355784	4.85192@@14307810	+
chr4	14319461	14319515	ds_355809	3.85707@@14319490	+
chr4	14333582	14333660	ds_355825	7.17219@@14333603	+
chr4	14335227	14335289	ds_355837	7.0202@@14335268	+
chr4	14380262	14380317	ds_355856	3.85707@@14380280	+
chr4	14380790	14380850	ds_355857	3.85707@@14380818	+
chr4	14399178	14399270	ds_355879	6.49422@@14399250	+
chr4	14399339	14399414	ds_355880	4.81548@@14399373	+
chr4	14399433	14399486	ds_355881	8.49406@@14399462	+
chr4	14400969	14401028	ds_355883	4.43822@@14401000	+
chr4	14432753	14432807	ds_355918	4.94813@@14432792	+
chr4	14434128	14434200	ds_355919	5.55128@@14434169	+
chr4	14450586	14450643	ds_355931	3.85707@@14450609	+
chr4	14455332	14455409	ds_355937	5.75757@@14455386	+
chr4	14463343	14463394	ds_355956	3.85707@@14463357	+
chr4	14489046	14489118	ds_355979	3.90167@@14489081	+
chr4	14490218	14490268	ds_355983	3.85707@@14490231	+
chr4	14493718	14493802	ds_355992	3.85707@@14493765	+
chr4	14531489	14531643	ds_356014	7.09819@@14531549	+
chr4	14531676	14531946	ds_356015	8.73284@@14531904	+
chr4	14546475	14546594	ds_356027	7.17818@@14546539	+
chr4	14582230	14582295	ds_356051	8.39246@@14582256	+
chr4	14582353	14582431	ds_356052	4.77991@@14582366	+
chr4	14586552	14586605	ds_356055	3.85707@@14586568	+
chr4	14599084	14599171	ds_356074	4.43822@@14599121	+
chr4	14659418	14659486	ds_356098	3.85707@@14659428	+
chr4	14673896	14673947	ds_356108	5.43592@@14673931	+
chr4	14714586	14714685	ds_356148	5.17322@@14714618	+
chr4	14716239	14716316	ds_356154	4.43822@@14716247	+
chr4	14719742	14719808	ds_356166	3.85707@@14719773	+
chr4	14735679	14735738	ds_356171	4.85192@@14735716	+
chr4	14744092	14744150	ds_356184	4.43822@@14744124	+
chr4	14749711	14749763	ds_356204	4.43822@@14749732	+
chr4	14749787	14749898	ds_356205	5.83744@@14749803	+
chr4	14750616	14750685	ds_356208	3.99464@@14750626	+
chr4	14768983	14769043	ds_356227	4.43822@@14769027	+
chr4	14797059	14797123	ds_356235	4.85192@@14797105	+
chr4	14798626	14798703	ds_356241	4.85192@@14798666	+
chr4	14850869	14850931	ds_356280	3.85707@@14850886	+
chr4	14904321	14904382	ds_356321	5.17322@@14904345	+
chr4	14947547	14947609	ds_356355	3.85707@@14947564	+
chr4	14947705	14947759	ds_356356	5.17322@@14947723	+
chr4	14951643	14951701	ds_356363	4.43822@@14951665	+
chr4	14967483	14967540	ds_356381	5.90948@@14967501	+
chr4	14967608	14967747	ds_356383	6.88004@@14967624	+
chr4	14977879	14977987	ds_356390	6.55079@@14977938	+
chr4	14978767	14978824	ds_356396	4.2111@@14978803	+
chr4	14979595	14979759	ds_356405	6.96576@@14979615	+
chr4	14979783	14979845	ds_356406	5.31054@@14979798	+
chr4	14987740	14987825	ds_356415	5.06427@@14987773	+
chr4	14987861	14987922	ds_356416	4.14757@@14987892	+
chr4	14988105	14988354	ds_356418	6.47226@@14988139	+
chr4	14988373	14988757	ds_356419	6.58402@@14988666	+
chr4	14988768	14988822	ds_356420	5.16791@@14988792	+
chr4	15004356	15004426	ds_356445	4.85192@@15004389	+
chr4	15012738	15012799	ds_356464	4.5599@@15012759	+
chr4	15024753	15024854	ds_356480	4.43822@@15024824	+
chr4	15031852	15031911	ds_356496	4.43822@@15031889	+
chr4	15065895	15066002	ds_356515	9.99137@@15065929	+
chr4	15092003	15092057	ds_356551	4.85192@@15092020	+
chr4	15092927	15092983	ds_356553	3.85707@@15092949	+
chr4	15093856	15093919	ds_356555	4.85192@@15093882	+
chr4	15100386	15100453	ds_356565	7.4352@@15100438	+
chr4	15102291	15102343	ds_356570	4.43822@@15102319	+
chr4	15102597	15102650	ds_356572	5.43592@@15102633	+
chr4	15106999	15107054	ds_356577	3.85707@@15107017	+
chr4	15160506	15160729	ds_356661	7.78558@@15160655	+
chr4	15160764	15160816	ds_356662	6.74686@@15160781	+
chr4	15160866	15160954	ds_356663	4.98092@@15160934	+
chr4	15167912	15167971	ds_356674	3.85707@@15167943	+
chr4	15189230	15189281	ds_356708	4.43822@@15189248	+
chr4	15207783	15207886	ds_356738	5.43592@@15207850	+
chr4	15209485	15209556	ds_356747	3.85707@@15209511	+
chr4	15236236	15236293	ds_356785	3.85707@@15236267	+
chr4	15244544	15244594	ds_356793	3.85707@@15244557	+
chr4	15249780	15249840	ds_356801	4.85192@@15249800	+
chr4	15251656	15251723	ds_356810	3.85707@@15251687	+
chr4	15254522	15254588	ds_356817	4.43822@@15254554	+
chr4	15254982	15255044	ds_356819	3.85707@@15254990	+
chr4	15272645	15272695	ds_356876	4.17653@@15272661	+
chr4	15273045	15273116	ds_356877	4.85192@@15273111	+
chr4	15297329	15297389	ds_356886	4.43822@@15297352	+
chr4	15301541	15301602	ds_356905	3.85707@@15301567	+
chr4	15302816	15302880	ds_356911	4.43822@@15302834	+
chr4	15373539	15373616	ds_356963	8.22524@@15373557	+
chr4	15397902	15397956	ds_356991	4.72672@@15397924	+
chr4	15466894	15466979	ds_357023	5.08391@@15466900	+
chr4	15467095	15467174	ds_357024	4.40732@@15467100	+
chr4	15470299	15470358	ds_357027	4.67448@@15470323	+
chr4	15470722	15470781	ds_357030	3.85707@@15470755	+
chr4	15500701	15500755	ds_357057	4.43822@@15500718	+
chr4	15545553	15545614	ds_357098	4.43822@@15545580	+
chr4	15548552	15548661	ds_357109	7.65758@@15548561	+
chr4	15552169	15552220	ds_357113	3.7282@@15552204	+
chr4	15553644	15553697	ds_357123	4.54162@@15553677	+
chr4	15568533	15568588	ds_357166	4.43822@@15568570	+
chr4	15586802	15586879	ds_357184	4.43822@@15586842	+
chr4	15592210	15592317	ds_357196	4.38718@@15592240	+
chr4	15600585	15600650	ds_357214	3.85707@@15600614	+
chr4	15611228	15611305	ds_357229	3.85707@@15611271	+
chr4	15695876	15695976	ds_357320	6.55079@@15695891	+
chr4	15696056	15696112	ds_357322	7.0202@@15696089	+
chr4	15696531	15696637	ds_357326	5.17322@@15696576	+
chr4	15696682	15696784	ds_357327	5.17322@@15696761	+
chr4	15696835	15696885	ds_357328	3.85707@@15696855	+
chr4	15698758	15698842	ds_357331	5.69203@@15698806	+
chr4	15698913	15698992	ds_357332	6.49422@@15698964	+
chr4	15709866	15709927	ds_357344	3.85707@@15709920	+
chr4	15711198	15711279	ds_357350	4.43822@@15711208	+
chr4	15711746	15711833	ds_357353	4.85192@@15711755	+
chr4	15724367	15724427	ds_357377	4.43822@@15724390	+
chr4	15735622	15735712	ds_357408	3.85707@@15735669	+
chr4	15737404	15737454	ds_357417	3.85707@@15737417	+
chr4	15756409	15756486	ds_357441	4.58964@@15756451	+
chr4	15758408	15758490	ds_357448	5.43592@@15758411	+
chr4	15788154	15788212	ds_357475	4.43822@@15788175	+
chr4	15792213	15792274	ds_357486	4.43822@@15792240	+
chr4	15804581	15804639	ds_357503	9.1492@@15804624	+
chr4	15852419	15852482	ds_357541	3.85707@@15852445	+
chr4	15923860	15923943	ds_357600	6.33907@@15923892	+
chr4	15923972	15924048	ds_357601	5.26836@@15924026	+
chr4	15965181	15965241	ds_357655	4.36417@@15965217	+
chr4	16000243	16000295	ds_357672	3.85707@@16000283	+
chr4	16024425	16024493	ds_357680	3.85707@@16024456	+
chr4	16049847	16049941	ds_357702	5.2841@@16049918	+
chr4	16054523	16054577	ds_357709	4.6905@@16054535	+
chr4	16055371	16055437	ds_357713	5.71916@@16055412	+
chr4	16055539	16055605	ds_357714	5.71916@@16055580	+
chr4	16058213	16058313	ds_357718	6.68827@@16058229	+
chr4	16058973	16059040	ds_357724	5.44068@@16059023	+
chr4	16067229	16067295	ds_357735	4.85192@@16067260	+
chr4	16094137	16094195	ds_357762	3.85707@@16094156	+
chr4	16122910	16122964	ds_357790	3.85707@@16122936	+
chr4	16163644	16163696	ds_357832	3.85707@@16163659	+
chr4	16188304	16188372	ds_357856	4.43822@@16188320	+
chr4	16280207	16280296	ds_357915	8.16611@@16280262	+
chr4	16296372	16296424	ds_357921	4.43822@@16296407	+
chr4	16303989	16304068	ds_357934	3.85707@@16303989	+
chr4	16316345	16316417	ds_357953	3.85707@@16316380	+
chr4	16322550	16322666	ds_357956	5.75757@@16322646	+
chr4	16326117	16326177	ds_357963	3.97154@@16326140	+
chr4	16326602	16326687	ds_357966	6.70165@@16326640	+
chr4	16334244	16334294	ds_357980	4.43822@@16334269	+
chr4	16378601	16378685	ds_358034	7.77831@@16378623	+
chr4	16401534	16401588	ds_358068	3.85707@@16401536	+
chr4	16410982	16411048	ds_358081	4.43822@@16410991	+
chr4	16411359	16411410	ds_358084	3.85707@@16411373	+
chr4	16418341	16418398	ds_358102	3.85707@@16418361	+
chr4	16463869	16463968	ds_358156	3.85707@@16463947	+
chr4	16472477	16472531	ds_358162	4.43822@@16472514	+
chr4	16472679	16472780	ds_358164	3.85707@@16472683	+
chr4	16475230	16475284	ds_358176	5.17322@@16475261	+
chr4	16502242	16502298	ds_358201	3.85707@@16502261	+
chr4	16548653	16548729	ds_358237	3.85707@@16548659	+
chr4	16555664	16555787	ds_358255	8.17213@@16555690	+
chr4	16555931	16556046	ds_358258	6.55079@@16555957	+
chr4	16556618	16556676	ds_358259	4.59329@@16556622	+
chr4	16577963	16578023	ds_358282	3.85707@@16577986	+
chr4	16636648	16636745	ds_358340	6.17239@@16636717	+
chr4	16655282	16655339	ds_358352	6.31631@@16655288	+
chr4	16708766	16708892	ds_358386	5.75757@@16708792	+
chr4	16708985	16709052	ds_358388	3.85707@@16708994	+
chr4	16729294	16729407	ds_358405	4.66212@@16729387	+
chr4	16831318	16831465	ds_358481	5.60924@@16831320	+
chr4	16841595	16841651	ds_358498	3.85707@@16841631	+
chr4	16843047	16843126	ds_358505	4.43822@@16843089	+
chr4	16846364	16846415	ds_358509	4.43822@@16846367	+
chr4	16902742	16902794	ds_358568	3.85707@@16902757	+
chr4	16904641	16904713	ds_358570	3.85707@@16904698	+
chr4	16909712	16909814	ds_358577	4.56838@@16909777	+
chr4	16920943	16921015	ds_358588	7.26529@@16920954	+
chr4	16921033	16921128	ds_358589	8.35641@@16921106	+
chr4	16951529	16951676	ds_358613	8.52247@@16951671	+
chr4	16983600	16983657	ds_358627	3.85707@@16983627	+
chr4	17045727	17045804	ds_358668	5.7087@@17045749	+
chr4	17082184	17082314	ds_358688	7.36436@@17082267	+
chr4	17129853	17129921	ds_358741	3.85707@@17129884	+
chr4	17130051	17130104	ds_358742	3.94161@@17130089	+
chr4	17146033	17146117	ds_358756	4.90164@@17146105	+
chr4	17152352	17152440	ds_358769	4.43822@@17152373	+
chr4	17154215	17154278	ds_358775	4.43822@@17154241	+
chr4	17197744	17197805	ds_358786	3.85707@@17197791	+
chr4	17212657	17212832	ds_358797	7.05972@@17212759	+
chr4	17212906	17213042	ds_358799	6.65768@@17212925	+
chr4	17227439	17227701	ds_358822	8.30963@@17227617	+
chr4	17329817	17329876	ds_358872	3.85707@@17329853	+
chr4	17402940	17402992	ds_358939	6.02046@@17402974	+
chr4	17416119	17416171	ds_358951	4.43822@@17416148	+
chr4	17443189	17443281	ds_358985	4.43822@@17443214	+
chr4	17449075	17449127	ds_358995	3.88738@@17449077	+
chr4	17450834	17450888	ds_359002	5.60092@@17450869	+
