chromosome	start	end	id	score@@peak	strand
chr5	17980821	17980878	ss_261566	-3.59488@@17980821	+
chr5	17986278	17986352	ss_261570	-2.08273@@17986278	+
chr5	17990067	17990123	ss_261575	-2.03072@@17990067	+
chr5	18004997	18005063	ss_261599	-3.21061@@18005011	+
chr5	18005656	18005755	ss_261609	-3.59488@@18005717	+
chr5	18014817	18014890	ss_261620	-2.62346@@18014817	+
chr5	18015348	18015419	ss_261624	-2.08273@@18015348	+
chr5	18025101	18025162	ss_261626	-1.27155@@18025101	+
chr5	18032450	18032511	ss_261631	-3.02203@@18032450	+
chr5	18043792	18043867	ss_261643	-3.33614@@18043794	+
chr5	18043940	18044030	ss_261644	-2.62346@@18043940	+
chr5	18044775	18044832	ss_261649	-2.08273@@18044784	+
chr5	18045398	18045455	ss_261654	-3.02203@@18045398	+
chr5	18052702	18052767	ss_261657	-3.02203@@18052712	+
chr5	18055652	18055726	ss_261671	-1.27155@@18055652	+
chr5	18055823	18055886	ss_261672	-3.02203@@18055844	+
chr5	18056527	18056578	ss_261675	-3.02203@@18056539	+
chr5	18056624	18056674	ss_261676	-2.62346@@18056643	+
chr5	18057535	18057587	ss_261678	-2.62346@@18057543	+
chr5	18059057	18059130	ss_261683	-3.33614@@18059066	+
chr5	18059838	18059934	ss_261686	-2.62346@@18059864	+
chr5	18068536	18068601	ss_261691	-2.08273@@18068577	+
chr5	18114997	18115047	ss_261709	-1.27155@@18114997	+
chr5	18116188	18116247	ss_261717	-1.27155@@18116188	+
chr5	18161857	18161911	ss_261734	-3.02203@@18161867	+
chr5	18170541	18170599	ss_261744	-2.08273@@18170541	+
chr5	18173030	18173085	ss_261746	-3.02203@@18173030	+
chr5	18175000	18175052	ss_261757	-1.27155@@18175000	+
chr5	18175126	18175194	ss_261758	-3.33614@@18175175	+
chr5	18182910	18183034	ss_261769	-3.33614@@18182910	+
chr5	18183344	18183410	ss_261771	-1.27155@@18183344	+
chr5	18183787	18183849	ss_261773	-1.27155@@18183787	+
chr5	18185115	18185198	ss_261777	-3.02203@@18185149	+
chr5	18185720	18185771	ss_261779	-2.08273@@18185754	+
chr5	18186390	18186452	ss_261787	-2.08273@@18186396	+
chr5	18235051	18235101	ss_261830	-2.08273@@18235051	+
chr5	18235576	18235627	ss_261832	-3.02203@@18235590	+
chr5	18235945	18235999	ss_261834	-2.08273@@18235954	+
chr5	18245912	18245963	ss_261851	-2.62346@@18245912	+
chr5	18261477	18261568	ss_261857	-3.33614@@18261509	+
chr5	18264257	18264331	ss_261860	-1.90827@@18264257	+
chr5	18268783	18268886	ss_261877	-3.59488@@18268812	+
chr5	18269764	18269823	ss_261879	-3.02203@@18269774	+
chr5	18269946	18269999	ss_261880	-1.27155@@18269946	+
chr5	18319401	18319459	ss_261891	-1.27155@@18319401	+
chr5	18326875	18326934	ss_261895	-3.33614@@18326875	+
chr5	18327000	18327061	ss_261896	-2.08273@@18327038	+
chr5	18327458	18327540	ss_261898	-3.02203@@18327503	+
chr5	18328415	18328476	ss_261901	-3.59488@@18328425	+
chr5	18329992	18330048	ss_261903	-1.27155@@18329992	+
chr5	18332363	18332414	ss_261909	-3.33614@@18332389	+
chr5	18347342	18347404	ss_261913	-3.33614@@18347389	+
chr5	18389451	18389547	ss_261948	-3.33614@@18389473	+
chr5	18395544	18395598	ss_261955	-2.08273@@18395544	+
chr5	18396340	18396407	ss_261956	-1.27155@@18396340	+
chr5	18396534	18396602	ss_261957	-2.08273@@18396569	+
chr5	18396918	18396980	ss_261960	-2.62346@@18396938	+
chr5	18397145	18397195	ss_261961	-2.62346@@18397145	+
chr5	18399688	18399762	ss_261973	-2.62346@@18399688	+
chr5	18400097	18400156	ss_261974	-1.27155@@18400097	+
chr5	18400468	18400542	ss_261975	-3.02203@@18400489	+
chr5	18400931	18401022	ss_261978	-3.59488@@18400948	+
chr5	18401563	18401636	ss_261982	-3.02203@@18401577	+
chr5	18407636	18407701	ss_261987	-3.33614@@18407673	+
chr5	18409393	18409503	ss_261993	-3.02203@@18409465	+
chr5	18410987	18411056	ss_261999	-3.33614@@18411029	+
chr5	18416682	18416756	ss_262009	-2.83594@@18416696	+
chr5	18418156	18418251	ss_262013	-1.27155@@18418156	+
chr5	18422632	18422686	ss_262022	-2.08273@@18422632	+
chr5	18423023	18423103	ss_262024	-3.02203@@18423053	+
chr5	18424503	18424640	ss_262029	-3.02203@@18424552	+
chr5	18425908	18425969	ss_262030	-3.33614@@18425917	+
chr5	18426243	18426297	ss_262032	-1.72368@@18426284	+
chr5	18427167	18427230	ss_262036	-3.02203@@18427183	+
chr5	18428006	18428073	ss_262039	-3.02203@@18428013	+
chr5	18428344	18428399	ss_262042	-3.02203@@18428344	+
chr5	18431947	18432038	ss_262056	-3.33614@@18431976	+
chr5	18446832	18446952	ss_262078	-2.62346@@18446868	+
chr5	18463887	18463961	ss_262093	-3.02203@@18463916	+
chr5	18464080	18464166	ss_262094	-2.62346@@18464133	+
chr5	18465569	18465622	ss_262101	-2.98124@@18465599	+
chr5	18469571	18469644	ss_262111	-2.62346@@18469606	+
chr5	18473629	18473701	ss_262116	-1.27155@@18473629	+
chr5	18489721	18489786	ss_262132	-3.59488@@18489722	+
chr5	18501531	18501589	ss_262135	-3.02203@@18501561	+
chr5	18502239	18502292	ss_262141	-3.33614@@18502239	+
chr5	18503067	18503125	ss_262147	-3.33614@@18503067	+
chr5	18503891	18503958	ss_262152	-2.62346@@18503891	+
chr5	18525071	18525131	ss_262155	-1.27155@@18525071	+
chr5	18528982	18529058	ss_262160	-3.33614@@18528989	+
chr5	18529797	18529858	ss_262165	-3.59488@@18529810	+
chr5	18537857	18537914	ss_262184	-2.08273@@18537865	+
chr5	18541554	18541620	ss_262192	-2.08273@@18541570	+
chr5	18542157	18542209	ss_262196	-2.08273@@18542157	+
chr5	18542259	18542309	ss_262197	-2.62346@@18542280	+
chr5	18552399	18552473	ss_262204	-2.08273@@18552399	+
chr5	18553345	18553419	ss_262207	-2.62346@@18553345	+
chr5	18553787	18553861	ss_262209	-3.02203@@18553787	+
chr5	18560287	18560340	ss_262222	-2.82381@@18560307	+
chr5	18562278	18562338	ss_262229	-2.08273@@18562301	+
chr5	18572626	18572700	ss_262237	-3.02203@@18572626	+
chr5	18586473	18586571	ss_262254	-3.02203@@18586497	+
chr5	18616597	18616702	ss_262269	-2.28449@@18616627	+
chr5	18618379	18618445	ss_262273	-3.33614@@18618403	+
chr5	18623267	18623341	ss_262277	-2.62346@@18623267	+
chr5	18628621	18628685	ss_262287	-3.33614@@18628673	+
chr5	18628981	18629058	ss_262291	-3.59488@@18629012	+
chr5	18629439	18629521	ss_262295	-3.59488@@18629494	+
chr5	18636609	18636700	ss_262311	-2.08273@@18636609	+
chr5	18671148	18671217	ss_262330	-3.59488@@18671162	+
chr5	18683595	18683669	ss_262334	-2.62346@@18683604	+
chr5	18683933	18684018	ss_262335	-3.59488@@18683967	+
chr5	18684536	18684586	ss_262338	-2.62346@@18684536	+
chr5	18684732	18684782	ss_262340	-3.02203@@18684732	+
chr5	18686373	18686459	ss_262350	-3.33614@@18686384	+
chr5	18687771	18687832	ss_262361	-2.70842@@18687794	+
chr5	18687896	18687953	ss_262362	-2.08273@@18687896	+
chr5	18697982	18698032	ss_262377	-2.62346@@18698004	+
chr5	18701564	18701620	ss_262392	-1.27155@@18701564	+
chr5	18755538	18755636	ss_262410	-3.33614@@18755574	+
chr5	18793138	18793192	ss_262446	-2.62346@@18793157	+
chr5	18794757	18794830	ss_262454	-3.33614@@18794763	+
chr5	18794855	18794929	ss_262455	-2.62346@@18794855	+
chr5	18795034	18795115	ss_262456	-2.62346@@18795074	+
chr5	18817393	18817446	ss_262467	-2.08273@@18817393	+
chr5	18817857	18817941	ss_262468	-3.02203@@18817867	+
chr5	18820277	18820327	ss_262473	-3.02203@@18820279	+
chr5	18823057	18823155	ss_262482	-3.33614@@18823069	+
chr5	18823698	18823752	ss_262485	-1.27155@@18823698	+
chr5	18825114	18825172	ss_262489	-3.59488@@18825135	+
chr5	18826686	18826741	ss_262497	-3.59488@@18826686	+
chr5	18826881	18826939	ss_262498	-2.62346@@18826881	+
chr5	18832878	18832956	ss_262526	-2.62346@@18832878	+
chr5	18840710	18840767	ss_262559	-3.33614@@18840723	+
chr5	18841704	18841778	ss_262564	-3.02203@@18841704	+
chr5	18842381	18842436	ss_262569	-3.02203@@18842381	+
chr5	18850102	18850156	ss_262606	-2.62346@@18850102	+
chr5	18851752	18851806	ss_262609	-3.33614@@18851772	+
chr5	18852109	18852163	ss_262610	-1.27155@@18852109	+
chr5	18860331	18860409	ss_262621	-3.33614@@18860373	+
chr5	18861075	18861197	ss_262626	-3.18741@@18861099	+
chr5	18861439	18861494	ss_262627	-1.72368@@18861456	+
chr5	18864047	18864145	ss_262639	-3.02203@@18864088	+
chr5	18866705	18866840	ss_262654	-3.02203@@18866797	+
chr5	18868168	18868225	ss_262656	-2.62346@@18868168	+
chr5	18868456	18868583	ss_262657	-3.18741@@18868507	+
chr5	18868825	18868880	ss_262658	-1.72368@@18868842	+
chr5	18871433	18871499	ss_262670	-2.08273@@18871444	+
chr5	18872106	18872166	ss_262675	-2.08273@@18872121	+
chr5	18889246	18889311	ss_262683	-3.59488@@18889271	+
chr5	18889487	18889539	ss_262685	-1.27155@@18889487	+
chr5	18889893	18889957	ss_262686	-3.59488@@18889902	+
chr5	18895300	18895389	ss_262692	-2.62346@@18895315	+
chr5	18896345	18896414	ss_262698	-2.62346@@18896345	+
chr5	18897094	18897160	ss_262700	-3.02203@@18897123	+
chr5	18906726	18906792	ss_262708	-3.02203@@18906755	+
chr5	18921312	18921369	ss_262714	-3.33614@@18921337	+
chr5	18923257	18923311	ss_262728	-3.59488@@18923257	+
chr5	18923651	18923701	ss_262732	-2.62346@@18923651	+
chr5	18925780	18925885	ss_262737	-3.59488@@18925807	+
chr5	18931087	18931161	ss_262743	-2.62346@@18931087	+
chr5	18931173	18931306	ss_262744	-2.08273@@18931243	+
chr5	18951195	18951269	ss_262757	-3.33614@@18951215	+
chr5	18951631	18951684	ss_262760	-3.02203@@18951631	+
chr5	18951842	18951915	ss_262763	-3.02203@@18951842	+
chr5	18952302	18952388	ss_262767	-3.59488@@18952311	+
chr5	18959206	18959261	ss_262770	-1.27155@@18959206	+
chr5	18965272	18965340	ss_262792	-2.62346@@18965272	+
chr5	18975653	18975708	ss_262811	-3.02016@@18975666	+
chr5	19006602	19006654	ss_262836	-2.62346@@19006602	+
chr5	19007649	19007726	ss_262841	-2.62346@@19007699	+
chr5	19016773	19016847	ss_262848	-3.33614@@19016773	+
chr5	19033477	19033527	ss_262852	-2.08273@@19033512	+
chr5	19033553	19033606	ss_262853	-2.62346@@19033560	+
chr5	19034589	19034646	ss_262857	-1.27155@@19034589	+
chr5	19047288	19047354	ss_262866	-2.62346@@19047288	+
chr5	19047864	19047918	ss_262872	-2.62346@@19047885	+
chr5	19047993	19048062	ss_262873	-1.27155@@19047993	+
chr5	19049441	19049504	ss_262878	-2.62346@@19049444	+
chr5	19049732	19049787	ss_262880	-1.27155@@19049732	+
chr5	19053949	19054028	ss_262892	-2.62346@@19053981	+
chr5	19054249	19054304	ss_262896	-2.08273@@19054269	+
chr5	19055027	19055112	ss_262902	-2.62346@@19055027	+
chr5	19055219	19055283	ss_262903	-3.02203@@19055225	+
chr5	19071963	19072032	ss_262908	-3.33614@@19072008	+
chr5	19072867	19072932	ss_262917	-2.62346@@19072867	+
chr5	19074244	19074309	ss_262925	-2.62346@@19074244	+
chr5	19075790	19075842	ss_262931	-3.02203@@19075801	+
chr5	19076605	19076662	ss_262938	-3.33614@@19076636	+
chr5	19076809	19076881	ss_262939	-3.02203@@19076809	+
chr5	19078886	19078965	ss_262952	-2.62346@@19078891	+
chr5	19079454	19079548	ss_262954	-3.02203@@19079474	+
chr5	19082085	19082224	ss_262957	-3.02203@@19082113	+
chr5	19082823	19082887	ss_262963	-2.08273@@19082823	+
chr5	19085594	19085666	ss_262972	-2.08273@@19085629	+
chr5	19088393	19088497	ss_262983	-3.59488@@19088444	+
chr5	19089482	19089563	ss_262987	-3.33614@@19089530	+
chr5	19090438	19090602	ss_262990	-3.33614@@19090504	+
chr5	19116980	19117054	ss_263010	-1.27155@@19116980	+
chr5	19136635	19136688	ss_263031	-2.62346@@19136654	+
chr5	19136847	19136915	ss_263032	-1.27155@@19136847	+
chr5	19137686	19137761	ss_263039	-2.62346@@19137716	+
chr5	19147093	19147151	ss_263053	-3.33614@@19147126	+
chr5	19151274	19151341	ss_263061	-1.27155@@19151274	+
chr5	19167478	19167537	ss_263077	-3.59488@@19167498	+
chr5	19168107	19168158	ss_263079	-1.27155@@19168107	+
chr5	19168274	19168351	ss_263080	-2.64708@@19168304	+
chr5	19168748	19168829	ss_263083	-3.33614@@19168748	+
chr5	19180369	19180421	ss_263087	-2.62346@@19180377	+
chr5	19180514	19180586	ss_263088	-3.33614@@19180560	+
chr5	19183788	19183848	ss_263093	-2.08273@@19183792	+
chr5	19184367	19184451	ss_263096	-3.02203@@19184383	+
chr5	19201425	19201492	ss_263116	-2.62346@@19201460	+
chr5	19201713	19201766	ss_263117	-3.59488@@19201713	+
chr5	19210945	19211018	ss_263142	-1.72368@@19210948	+
chr5	19227045	19227112	ss_263145	-2.08273@@19227075	+
chr5	19228317	19228385	ss_263153	-3.02203@@19228333	+
chr5	19228530	19228611	ss_263154	-2.62346@@19228560	+
chr5	19231351	19231406	ss_263160	-3.02203@@19231394	+
chr5	19232204	19232275	ss_263161	-2.62346@@19232204	+
chr5	19241698	19241756	ss_263177	-3.59488@@19241739	+
chr5	19242252	19242306	ss_263181	-2.08273@@19242252	+
chr5	19244432	19244504	ss_263189	-2.62346@@19244432	+
chr5	19252287	19252352	ss_263195	-2.62346@@19252287	+
chr5	19255304	19255355	ss_263200	-1.27155@@19255304	+
chr5	19257413	19257468	ss_263207	-2.62346@@19257413	+
chr5	19258424	19258498	ss_263217	-2.62346@@19258425	+
chr5	19259937	19260005	ss_263223	-3.02203@@19259937	+
chr5	19262181	19262236	ss_263234	-2.62346@@19262187	+
chr5	19265595	19265669	ss_263263	-2.08273@@19265595	+
chr5	19265846	19265898	ss_263265	-3.33614@@19265854	+
chr5	19270433	19270562	ss_263283	-2.62346@@19270496	+
chr5	19282746	19282853	ss_263291	-2.08273@@19282758	+
chr5	19289844	19289942	ss_263292	-3.33614@@19289879	+
chr5	19290296	19290360	ss_263293	-2.08273@@19290296	+
chr5	19304475	19304548	ss_263295	-2.62346@@19304475	+
chr5	19309904	19309971	ss_263307	-3.59488@@19309948	+
chr5	19313182	19313237	ss_263310	-1.27155@@19313182	+
chr5	19313952	19314007	ss_263312	-1.27155@@19313952	+
chr5	19322304	19322359	ss_263342	-3.02203@@19322304	+
chr5	19322976	19323049	ss_263347	-3.02203@@19322991	+
chr5	19333486	19333544	ss_263395	-2.62346@@19333487	+
chr5	19333914	19333966	ss_263397	-3.33614@@19333930	+
chr5	19334232	19334293	ss_263400	-3.02203@@19334256	+
chr5	19346141	19346214	ss_263418	-3.33614@@19346146	+
chr5	19349192	19349252	ss_263432	-3.33614@@19349192	+
chr5	19352264	19352324	ss_263451	-3.33614@@19352275	+
chr5	19352411	19352483	ss_263453	-3.02203@@19352437	+
chr5	19352523	19352594	ss_263454	-3.33614@@19352546	+
chr5	19368036	19368102	ss_263480	-3.59488@@19368068	+
chr5	19368709	19368768	ss_263486	-3.33614@@19368753	+
chr5	19371290	19371342	ss_263502	-1.72368@@19371296	+
chr5	19372302	19372363	ss_263514	-2.23641@@19372302	+
chr5	19382824	19382887	ss_263537	-3.02203@@19382854	+
chr5	19384445	19384496	ss_263541	-2.08273@@19384445	+
chr5	19393460	19393523	ss_263553	-2.08273@@19393490	+
chr5	19393588	19393648	ss_263554	-1.27155@@19393588	+
chr5	19397569	19397658	ss_263560	-2.62346@@19397586	+
chr5	19399875	19399934	ss_263572	-2.08273@@19399891	+
chr5	19401713	19401777	ss_263580	-3.59488@@19401729	+
chr5	19424893	19424959	ss_263592	-3.02203@@19424923	+
chr5	19471150	19471226	ss_263604	-3.02203@@19471164	+
chr5	19471326	19471377	ss_263605	-3.33614@@19471326	+
chr5	19471538	19471649	ss_263606	-2.62346@@19471610	+
chr5	19472122	19472179	ss_263610	-2.08273@@19472152	+
chr5	19477157	19477219	ss_263614	-3.33614@@19477157	+
chr5	19551198	19551267	ss_263643	-2.08273@@19551210	+
chr5	19559854	19559911	ss_263653	-1.27155@@19559854	+
chr5	19560903	19560975	ss_263659	-2.62346@@19560970	+
chr5	19586880	19586946	ss_263687	-2.08273@@19586909	+
chr5	19588040	19588120	ss_263692	-3.33614@@19588084	+
chr5	19591668	19591729	ss_263703	-2.62346@@19591700	+
chr5	19592427	19592480	ss_263708	-3.02203@@19592443	+
chr5	19595665	19595733	ss_263711	-3.33614@@19595667	+
chr5	19597754	19597819	ss_263719	-3.02203@@19597764	+
chr5	19610323	19610392	ss_263742	-3.33614@@19610343	+
chr5	19613010	19613063	ss_263750	-2.62346@@19613010	+
chr5	19613189	19613245	ss_263752	-2.62346@@19613189	+
chr5	19614373	19614446	ss_263754	-1.27155@@19614373	+
chr5	19624961	19625035	ss_263762	-2.62346@@19624961	+
chr5	19625248	19625305	ss_263763	-3.02203@@19625255	+
chr5	19641971	19642033	ss_263768	-3.33614@@19642000	+
chr5	19644294	19644348	ss_263776	-1.27155@@19644294	+
chr5	19645974	19646026	ss_263783	-3.59488@@19645999	+
chr5	19665829	19665884	ss_263810	-2.08273@@19665848	+
chr5	19666264	19666319	ss_263813	-3.02203@@19666273	+
chr5	19676199	19676284	ss_263817	-3.59488@@19676239	+
chr5	19685121	19685178	ss_263824	-2.62346@@19685125	+
chr5	19698848	19698910	ss_263827	-2.62346@@19698848	+
chr5	19704287	19704358	ss_263848	-3.33614@@19704327	+
chr5	19712538	19712592	ss_263873	-3.33614@@19712558	+
chr5	19713353	19713404	ss_263877	-2.08273@@19713353	+
chr5	19714407	19714460	ss_263883	-3.02203@@19714429	+
chr5	19716333	19716395	ss_263897	-3.59488@@19716353	+
chr5	19718462	19718519	ss_263907	-3.5548@@19718479	+
chr5	19719935	19719998	ss_263918	-3.31237@@19719983	+
chr5	19720991	19721057	ss_263928	-3.59488@@19721050	+
chr5	19727510	19727563	ss_263934	-3.59488@@19727536	+
chr5	19728307	19728360	ss_263938	-3.33614@@19728331	+
chr5	19729567	19729622	ss_263943	-3.07741@@19729584	+
chr5	19738308	19738382	ss_263953	-2.62346@@19738308	+
chr5	19759431	19759504	ss_263961	-3.02203@@19759431	+
chr5	19764486	19764564	ss_263969	-2.08273@@19764510	+
chr5	19773020	19773082	ss_263975	-2.08273@@19773020	+
chr5	19775211	19775296	ss_263983	-3.33614@@19775222	+
chr5	19787789	19787901	ss_263996	-1.27155@@19787789	+
chr5	19788488	19788551	ss_264000	-1.27155@@19788488	+
chr5	19813912	19813988	ss_264013	-2.62346@@19813946	+
chr5	19814849	19814908	ss_264018	-2.62346@@19814849	+
chr5	19850329	19850403	ss_264048	-2.08273@@19850329	+
chr5	19851673	19851740	ss_264053	-1.27155@@19851673	+
chr5	19852378	19852440	ss_264057	-1.27155@@19852378	+
chr5	19861734	19861808	ss_264076	-1.27155@@19861734	+
chr5	19863192	19863343	ss_264081	-3.33614@@19863192	+
chr5	19865014	19865074	ss_264083	-3.33614@@19865035	+
chr5	19865162	19865228	ss_264084	-3.02203@@19865162	+
chr5	19865240	19865303	ss_264085	-3.59488@@19865251	+
chr5	19866472	19866578	ss_264089	-3.33614@@19866517	+
chr5	19867173	19867247	ss_264090	-1.27155@@19867173	+
chr5	19869608	19869697	ss_264093	-2.08273@@19869625	+
chr5	19870213	19870267	ss_264096	-3.02203@@19870213	+
chr5	19871967	19872061	ss_264099	-3.59488@@19872010	+
chr5	19874104	19874155	ss_264105	-3.33614@@19874104	+
chr5	19874660	19874744	ss_264108	-2.08273@@19874660	+
chr5	19887331	19887382	ss_264115	-3.33614@@19887348	+
chr5	19888188	19888242	ss_264118	-3.02203@@19888199	+
chr5	19903653	19903706	ss_264127	-1.27155@@19903653	+
chr5	19917070	19917122	ss_264135	-3.02203@@19917081	+
chr5	19950081	19950144	ss_264186	-2.08273@@19950117	+
chr5	19953936	19954010	ss_264200	-2.62346@@19953936	+
chr5	19957275	19957357	ss_264205	-3.33614@@19957285	+
chr5	19957685	19957738	ss_264210	-1.27155@@19957685	+
chr5	19958595	19958655	ss_264211	-3.02203@@19958626	+
chr5	19967438	19967551	ss_264217	-3.02203@@19967486	+
chr5	19982939	19983013	ss_264225	-2.08273@@19982939	+
chr5	20023933	20023988	ss_264233	-1.27155@@20023933	+
chr5	20029375	20029434	ss_264238	-3.02203@@20029403	+
chr5	20032136	20032201	ss_264246	-2.08273@@20032136	+
chr5	20052483	20052571	ss_264261	-3.25241@@20052510	+
chr5	20055089	20055141	ss_264264	-3.02203@@20055102	+
chr5	20065133	20065283	ss_264289	-3.59488@@20065252	+
chr5	20068478	20068531	ss_264300	-3.33614@@20068491	+
chr5	20070801	20070865	ss_264303	-3.02203@@20070801	+
chr5	20071072	20071153	ss_264307	-2.49261@@20071123	+
chr5	20081885	20081939	ss_264319	-3.59488@@20081917	+
chr5	20101177	20101288	ss_264331	-3.59488@@20101238	+
chr5	20102518	20102572	ss_264335	-2.08273@@20102531	+
chr5	20103993	20104063	ss_264343	-3.02203@@20104023	+
chr5	20106745	20106811	ss_264344	-2.08273@@20106760	+
chr5	20130921	20130978	ss_264351	-2.08273@@20130921	+
chr5	20153613	20153676	ss_264364	-3.33614@@20153613	+
chr5	20154918	20154980	ss_264371	-3.33614@@20154954	+
chr5	20156268	20156342	ss_264376	-2.62346@@20156268	+
chr5	20165835	20165908	ss_264378	-1.27155@@20165835	+
chr5	20179888	20179953	ss_264385	-2.62346@@20179913	+
chr5	20180180	20180247	ss_264386	-3.59488@@20180217	+
chr5	20182744	20182799	ss_264392	-1.27155@@20182744	+
chr5	20183279	20183344	ss_264393	-3.02203@@20183286	+
chr5	20187911	20187967	ss_264402	-3.02203@@20187923	+
chr5	20195530	20195614	ss_264406	-3.02203@@20195559	+
chr5	20196621	20196674	ss_264411	-3.33614@@20196621	+
chr5	20196799	20196939	ss_264413	-3.59488@@20196920	+
chr5	20219578	20219638	ss_264431	-2.08273@@20219579	+
chr5	20221151	20221223	ss_264444	-1.27155@@20221151	+
chr5	20242413	20242479	ss_264465	-3.59488@@20242433	+
chr5	20244536	20244594	ss_264472	-3.02203@@20244560	+
chr5	20244751	20244803	ss_264474	-2.62346@@20244777	+
chr5	20246105	20246168	ss_264483	-3.02203@@20246136	+
chr5	20257840	20257893	ss_264499	-3.02203@@20257840	+
chr5	20258517	20258575	ss_264501	-3.33614@@20258559	+
chr5	20258808	20258859	ss_264504	-3.59488@@20258817	+
chr5	20283329	20283388	ss_264516	-2.08273@@20283329	+
chr5	20284828	20284879	ss_264520	-2.08273@@20284828	+
chr5	20286396	20286449	ss_264524	-3.02203@@20286435	+
chr5	20292329	20292383	ss_264528	-2.62346@@20292330	+
chr5	20304071	20304205	ss_264535	-3.59488@@20304166	+
chr5	20305574	20305626	ss_264544	-3.33614@@20305609	+
chr5	20317924	20317995	ss_264568	-2.62346@@20317925	+
chr5	20318324	20318398	ss_264572	-3.02203@@20318324	+
chr5	20331265	20331324	ss_264589	-3.33614@@20331270	+
chr5	20350457	20350519	ss_264607	-2.62346@@20350498	+
chr5	20352906	20352961	ss_264615	-2.08273@@20352916	+
chr5	20357999	20358120	ss_264635	-3.02203@@20358027	+
chr5	20370766	20370817	ss_264642	-2.08273@@20370766	+
chr5	20371870	20371926	ss_264645	-2.62346@@20371873	+
chr5	20372999	20373058	ss_264651	-1.27155@@20372999	+
chr5	20417053	20417106	ss_264668	-2.08273@@20417053	+
chr5	20418386	20418552	ss_264672	-3.33614@@20418406	+
chr5	20421583	20421657	ss_264674	-3.59488@@20421583	+
chr5	20423366	20423440	ss_264681	-3.59488@@20423407	+
chr5	20424683	20424734	ss_264684	-3.33614@@20424695	+
chr5	20425466	20425529	ss_264688	-1.27155@@20425466	+
chr5	20443345	20443420	ss_264711	-3.59488@@20443379	+
chr5	20443951	20444030	ss_264712	-3.33614@@20443951	+
chr5	20444994	20445052	ss_264714	-3.02203@@20445026	+
chr5	20445064	20445161	ss_264715	-3.59488@@20445076	+
chr5	20445488	20445545	ss_264718	-3.02203@@20445488	+
chr5	20445833	20445907	ss_264721	-2.62346@@20445852	+
chr5	20451659	20451711	ss_264723	-3.02203@@20451659	+
chr5	20451999	20452073	ss_264724	-2.08273@@20451999	+
chr5	20452538	20452595	ss_264726	-1.27155@@20452538	+
chr5	20455857	20455907	ss_264728	-3.02203@@20455873	+
chr5	20456213	20456268	ss_264731	-2.62346@@20456213	+
chr5	20476835	20476911	ss_264760	-2.62346@@20476879	+
chr5	20577266	20577344	ss_264817	-2.83594@@20577325	+
chr5	20578755	20578808	ss_264825	-1.72368@@20578755	+
chr5	20580889	20580959	ss_264828	-2.08273@@20580889	+
chr5	20585481	20585536	ss_264839	-3.33614@@20585522	+
chr5	20586204	20586264	ss_264843	-3.02203@@20586231	+
chr5	20587309	20587411	ss_264850	-3.02203@@20587355	+
chr5	20610608	20610686	ss_264860	-2.83594@@20610667	+
chr5	20612097	20612150	ss_264868	-1.72368@@20612097	+
chr5	20614231	20614301	ss_264871	-2.08273@@20614231	+
chr5	20618823	20618878	ss_264882	-3.33614@@20618864	+
chr5	20619546	20619606	ss_264886	-3.02203@@20619573	+
chr5	20620651	20620753	ss_264893	-3.02203@@20620697	+
chr5	20650419	20650500	ss_264904	-3.33614@@20650459	+
chr5	20653202	20653262	ss_264914	-2.62346@@20653214	+
chr5	20654925	20654977	ss_264919	-2.62346@@20654961	+
chr5	20680038	20680089	ss_264931	-1.27155@@20680038	+
chr5	20685950	20686032	ss_264943	-3.02203@@20686004	+
chr5	20703470	20703529	ss_264985	-2.08273@@20703470	+
chr5	20704119	20704193	ss_264990	-3.02203@@20704119	+
chr5	20722692	20722749	ss_264994	-2.08273@@20722719	+
chr5	20728418	20728492	ss_264999	-2.08273@@20728418	+
chr5	20730855	20730918	ss_265007	-2.08273@@20730855	+
chr5	20733172	20733231	ss_265018	-3.02203@@20733172	+
chr5	20735188	20735332	ss_265027	-3.59488@@20735206	+
chr5	20736354	20736450	ss_265032	-3.33614@@20736363	+
chr5	20737037	20737110	ss_265035	-2.08273@@20737037	+
chr5	20738015	20738089	ss_265036	-3.59488@@20738019	+
chr5	20738337	20738446	ss_265038	-3.02203@@20738393	+
chr5	20738542	20738595	ss_265040	-3.33614@@20738546	+
chr5	20740323	20740431	ss_265046	-3.33614@@20740372	+
chr5	20740601	20740660	ss_265047	-1.27155@@20740601	+
chr5	20740671	20740745	ss_265048	-2.08273@@20740673	+
chr5	20740853	20740926	ss_265049	-3.33614@@20740888	+
chr5	20744707	20744776	ss_265055	-3.33614@@20744713	+
chr5	20745493	20745543	ss_265060	-2.62346@@20745493	+
chr5	20751310	20751361	ss_265067	-1.27155@@20751310	+
chr5	20755638	20755690	ss_265090	-3.02203@@20755668	+
chr5	20764874	20764943	ss_265096	-3.02203@@20764876	+
chr5	20765906	20765985	ss_265103	-2.62346@@20765937	+
chr5	20767172	20767228	ss_265112	-3.33614@@20767195	+
chr5	20789025	20789112	ss_265150	-2.08273@@20789025	+
chr5	20789215	20789315	ss_265151	-3.59488@@20789241	+
chr5	20791016	20791097	ss_265160	-2.62346@@20791034	+
chr5	20791226	20791293	ss_265161	-3.59488@@20791260	+
chr5	20796382	20796435	ss_265173	-1.27155@@20796382	+
chr5	20799540	20799595	ss_265184	-2.08273@@20799540	+
